procedure_name,description,is_mandatory,impc_parameter_id
MicroCT E14.5-E15.5 Analysis,NULL,FALSE,7637
MicroCT E14.5-E15.5 Analysis,NULL,FALSE,7638
MicroCT E14.5-E15.5 Analysis,NULL,FALSE,7639
MicroCT E14.5-E15.5 Analysis,NULL,FALSE,7640
MicroCT E14.5-E15.5 Analysis,NULL,FALSE,7641
MicroCT E14.5-E15.5 Analysis,NULL,FALSE,7642
MicroCT E14.5-E15.5 Analysis,NULL,FALSE,7643
MicroCT E14.5-E15.5 Analysis,NULL,FALSE,7644
Clinical Chemistry,NULL,TRUE,37378
Clinical Chemistry,NULL,TRUE,37379
Clinical Chemistry,NULL,TRUE,37380
Clinical Chemistry,NULL,TRUE,37381
Clinical Chemistry,NULL,TRUE,37382
Clinical Chemistry,NULL,TRUE,37383
Clinical Chemistry,NULL,TRUE,37384
Clinical Chemistry,NULL,TRUE,37385
Clinical Chemistry,NULL,TRUE,37386
Clinical Chemistry,NULL,TRUE,37387
Clinical Chemistry,NULL,TRUE,37388
Clinical Chemistry,NULL,TRUE,37389
Clinical Chemistry,NULL,TRUE,37390
Clinical Chemistry,NULL,TRUE,37391
Clinical Chemistry,NULL,TRUE,37392
Clinical Chemistry,NULL,TRUE,37393
Clinical Chemistry,NULL,TRUE,37394
Clinical Chemistry,NULL,TRUE,37395
Clinical Chemistry,NULL,TRUE,37396
Clinical Chemistry,NULL,TRUE,37397
Clinical Chemistry,NULL,TRUE,37398
Clinical Chemistry,NULL,TRUE,37399
Clinical Chemistry,NULL,TRUE,37400
Clinical Chemistry,NULL,TRUE,37401
Clinical Chemistry,NULL,TRUE,37402
Clinical Chemistry,NULL,TRUE,37403
Clinical Chemistry,NULL,TRUE,37404
Clinical Chemistry,NULL,TRUE,37405
Clinical Chemistry,NULL,TRUE,37406
Clinical Chemistry,NULL,TRUE,37407
Clinical Chemistry,NULL,TRUE,37408
Clinical Chemistry,NULL,TRUE,37409
Clinical Chemistry,NULL,TRUE,37410
Clinical Chemistry,NULL,TRUE,37411
Clinical Chemistry,NULL,TRUE,37412
Clinical Chemistry,NULL,TRUE,37413
Clinical Chemistry,NULL,TRUE,37414
Clinical Chemistry,NULL,TRUE,37415
Clinical Chemistry,NULL,TRUE,37416
Clinical Chemistry,NULL,TRUE,37417
Clinical Chemistry,NULL,TRUE,37418
Clinical Chemistry,NULL,TRUE,37419
Clinical Chemistry,NULL,TRUE,37420
Clinical Chemistry,NULL,TRUE,37421
Clinical Chemistry,NULL,TRUE,37422
Clinical Chemistry,NULL,TRUE,37423
Clinical Chemistry,NULL,TRUE,37424
Clinical Chemistry,NULL,TRUE,37425
Clinical Chemistry,NULL,TRUE,37426
Clinical Chemistry,NULL,TRUE,37427
Clinical Chemistry,NULL,TRUE,37428
Clinical Chemistry,NULL,TRUE,37429
Clinical Chemistry,NULL,TRUE,37430
Clinical Chemistry,NULL,TRUE,37431
Clinical Chemistry,NULL,TRUE,37432
Clinical Chemistry,NULL,TRUE,37433
Clinical Chemistry,NULL,TRUE,37434
Clinical Chemistry,NULL,TRUE,37435
Gross Morphology Embryo E9.5,NULL,FALSE,41908
Gross Morphology Embryo E9.5,NULL,FALSE,41909
Gross Morphology Embryo E9.5,NULL,FALSE,41910
Gross Morphology Embryo E9.5,NULL,FALSE,41911
Gross Morphology Embryo E9.5,NULL,FALSE,41912
Gross Morphology Embryo E9.5,NULL,FALSE,41913
Gross Morphology Embryo E9.5,NULL,FALSE,41914
Gross Morphology Embryo E9.5,NULL,FALSE,41915
Gross Morphology Embryo E9.5,NULL,FALSE,41916
Gross Morphology Embryo E9.5,NULL,FALSE,41917
Gross Morphology Embryo E9.5,NULL,FALSE,41918
Gross Morphology Embryo E9.5,NULL,FALSE,41919
Gross Morphology Embryo E9.5,NULL,FALSE,41920
Gross Morphology Embryo E9.5,NULL,FALSE,41921
Gross Morphology Embryo E9.5,NULL,FALSE,41922
Gross Morphology Embryo E9.5,NULL,FALSE,41923
Gross Morphology Embryo E9.5,NULL,FALSE,41924
Gross Morphology Embryo E9.5,NULL,FALSE,41925
Gross Morphology Embryo E9.5,NULL,FALSE,41926
Gross Morphology Embryo E9.5,NULL,FALSE,41927
Gross Morphology Embryo E9.5,NULL,FALSE,41928
Gross Morphology Embryo E9.5,NULL,FALSE,41929
Gross Morphology Embryo E9.5,NULL,FALSE,41930
Gross Morphology Embryo E9.5,NULL,FALSE,41931
Gross Morphology Embryo E9.5,NULL,FALSE,41932
Gross Morphology Embryo E9.5,NULL,FALSE,41933
Gross Morphology Embryo E9.5,NULL,FALSE,41934
Gross Morphology Embryo E9.5,NULL,FALSE,41935
Gross Morphology Embryo E9.5,NULL,FALSE,41936
Gross Morphology Embryo E9.5,NULL,FALSE,41937
Gross Morphology Embryo E9.5,NULL,FALSE,41938
Gross Morphology Embryo E9.5,NULL,FALSE,41939
Gross Morphology Embryo E9.5,NULL,FALSE,41940
Gross Morphology Embryo E9.5,NULL,FALSE,41941
Gross Morphology Embryo E9.5,NULL,FALSE,41942
Gross Morphology Embryo E9.5,NULL,FALSE,41943
Gross Morphology Embryo E9.5,NULL,FALSE,41944
Gross Morphology Embryo E9.5,NULL,FALSE,41945
Gross Morphology Embryo E9.5,NULL,FALSE,41946
Gross Morphology Embryo E9.5,NULL,FALSE,41947
Gross Morphology Embryo E9.5,NULL,FALSE,41948
Gross Morphology Embryo E9.5,NULL,FALSE,41949
Gross Morphology Embryo E9.5,NULL,FALSE,41950
Gross Morphology Embryo E9.5,NULL,FALSE,41951
Gross Morphology Embryo E9.5,NULL,FALSE,41952
Gross Morphology Embryo E9.5,NULL,FALSE,41953
Gross Morphology Embryo E9.5,NULL,FALSE,41954
Gross Morphology Embryo E9.5,NULL,FALSE,41955
Gross Morphology Embryo E9.5,NULL,FALSE,41956
Gross Morphology Embryo E9.5,NULL,FALSE,41957
Gross Morphology Embryo E9.5,NULL,FALSE,41958
Gross Morphology Embryo E9.5,NULL,FALSE,41959
Gross Morphology Embryo E9.5,NULL,FALSE,41960
Gross Morphology Embryo E9.5,NULL,FALSE,41961
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18547
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18548
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18549
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18550
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18551
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18552
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18553
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18554
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18555
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18556
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18557
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18558
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18559
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18560
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18561
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18562
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18563
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18564
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18565
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18566
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18567
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18568
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18569
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18570
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18571
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18572
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18573
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18574
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18575
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18576
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18577
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18578
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18579
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18580
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18581
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18582
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18583
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18584
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18585
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18586
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18587
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18588
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18589
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18590
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18591
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18592
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18593
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18594
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18595
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18596
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18597
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18598
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18599
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,18600
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35564
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35565
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35566
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35567
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35568
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35569
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35570
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35571
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35572
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35573
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35574
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35575
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35576
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35577
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35578
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35579
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35580
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35581
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35582
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35583
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35584
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35585
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35586
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35587
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35588
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35589
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35590
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35591
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35592
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35593
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35594
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35595
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35596
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35597
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35598
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35599
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35600
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35601
Acoustic Startle and Pre-pulse Inhibition (PPI),NULL,TRUE,35602
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21861
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21862
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21863
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21864
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21865
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21866
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21867
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21868
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21869
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21870
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21871
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21872
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21873
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21874
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21875
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21876
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21877
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21878
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21879
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21880
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21881
Insulin Blood Level,The insulin concentration in the blood is an important indicator of diabetes.Ontological description: abnormal circulating insulin level [MP:0001560]; increased circulating insulin level [MP:0002079]; decreased circulating insulin level [MP:0002727].,FALSE,21882
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29207
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29208
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29209
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29210
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29211
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29212
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29213
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29214
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29215
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29216
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29217
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29218
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29219
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29220
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29221
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29222
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29223
Auditory Brain Stem Response,Auditory brainstem response test determines hearing sensitivity and other physiological parameters using evoked potential recordings in anesthetized mice.Ontological description: MP:0004738 - abnormal brainstem auditory evoked potential.,TRUE,29224
