DO Disease ID	DO Disease Name	OMIM IDs	Mouse MGI ID
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:1927580
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:102793
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:4830475
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:96615
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:96824
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:96646
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:6278013
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:1858901
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:5475004
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:108075
DOID:9675	pulmonary emphysema	OMIM:130700	MGI:97803
DOID:5813	purine nucleoside phosphorylase deficiency	OMIM:613179	MGI:97365
DOID:0060642	recessive dystrophic epidermolysis bullosa	OMIM:226600	MGI:1921303
DOID:0060642	recessive dystrophic epidermolysis bullosa	OMIM:226600	MGI:88462
DOID:10582	Refsum disease	OMIM:266500	MGI:891978
DOID:4450	renal cell carcinoma	OMIM:300854	MGI:97307
DOID:0090006	renal coloboma syndrome	OMIM:120330	MGI:97486
DOID:0060880	renal hypomagnesemia 3	OMIM:248250	MGI:2148742
DOID:0060880	renal hypomagnesemia 3	OMIM:248250	MGI:3822349
DOID:14219	renal tubular acidosis	OMIM:267200	MGI:1927555
DOID:14219	renal tubular acidosis	OMIM:267200	MGI:109393
DOID:14219	renal tubular acidosis	OMIM:267200	MGI:2153480
DOID:0060179	Renpenning syndrome	OMIM:309500	MGI:1859638
DOID:397	restrictive cardiomyopathy	OMIM:115210	MGI:98783
DOID:397	restrictive cardiomyopathy	OMIM:115210	MGI:1916052
DOID:397	restrictive cardiomyopathy	OMIM:115210	MGI:5912296
DOID:397	restrictive cardiomyopathy	OMIM:115210	MGI:5909302
DOID:397	restrictive cardiomyopathy	OMIM:115210	MGI:6315993
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:97526
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:1914407
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:108084
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:98488
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:2159437
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:2443639
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:1914535
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:97524
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:2664102
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:1918673
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:2679260
DOID:10584	retinitis pigmentosa	OMIM:268000	MGI:97525
DOID:0110390	retinitis pigmentosa 1	OMIM:180100	MGI:1341105
DOID:0110408	retinitis pigmentosa 11	OMIM:600138	MGI:1916238
DOID:0110358	retinitis pigmentosa 12	OMIM:600105	MGI:2136343
DOID:0110403	retinitis pigmentosa 13	OMIM:600059	MGI:2179381
DOID:0110381	retinitis pigmentosa 14	OMIM:600132	MGI:109571
DOID:0110356	retinitis pigmentosa 18	OMIM:601414	MGI:1918017
DOID:0110354	retinitis pigmentosa 19	OMIM:601718	MGI:109424
DOID:0110415	retinitis pigmentosa 2	OMIM:312600	MGI:1277953
DOID:0110415	retinitis pigmentosa 2	OMIM:312600	MGI:5806091
DOID:0110415	retinitis pigmentosa 2	OMIM:312600	MGI:1929699
DOID:0110353	retinitis pigmentosa 20	OMIM:613794	MGI:98001
DOID:0110368	retinitis pigmentosa 26	OMIM:608380	MGI:3037816
DOID:0110365	retinitis pigmentosa 28	OMIM:606068	MGI:1921123
DOID:0110414	retinitis pigmentosa 3	OMIM:300029	MGI:4936752
DOID:0110414	retinitis pigmentosa 3	OMIM:300029	MGI:1344037
DOID:0110406	retinitis pigmentosa 30	OMIM:607921	MGI:2443337
DOID:0110372	retinitis pigmentosa 4	OMIM:613731	MGI:97914
DOID:0110372	retinitis pigmentosa 4	OMIM:613731	MGI:6187992
DOID:0110372	retinitis pigmentosa 4	OMIM:613731	MGI:2388177
DOID:0110372	retinitis pigmentosa 4	OMIM:613731	MGI:2686798
DOID:0110375	retinitis pigmentosa 40	OMIM:613801	MGI:97525
DOID:0110376	retinitis pigmentosa 41	OMIM:612095	MGI:1100886
DOID:0110377	retinitis pigmentosa 49	OMIM:613756	MGI:6794095
DOID:0110377	retinitis pigmentosa 49	OMIM:613756	MGI:88436
DOID:0110364	retinitis pigmentosa 54	OMIM:613428	MGI:2385061
DOID:0110371	retinitis pigmentosa 56	OMIM:613581	MGI:3044955
DOID:0110352	retinitis pigmentosa 59	OMIM:613861	MGI:1914672
DOID:0110383	retinitis pigmentosa 7	OMIM:608133	MGI:102791
DOID:0080350	retinitis pigmentosa 77	OMIM:617304	MGI:1917585
DOID:0110419	retinitis pigmentosa with or without situs inversus	OMIM:615434	MGI:1349429
DOID:768	retinoblastoma	OMIM:180200	MGI:5517697
DOID:768	retinoblastoma	OMIM:180200	MGI:2388174
DOID:768	retinoblastoma	OMIM:180200	MGI:3040287
DOID:1206	Rett syndrome	OMIM:312750|OMIM:613454	MGI:1347464
DOID:1206	Rett syndrome	OMIM:312750|OMIM:613454	MGI:3618742
DOID:1206	Rett syndrome	OMIM:312750|OMIM:613454	MGI:99918
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:99613
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:99180
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:3053712
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:101900
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:96560
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:3809473
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:4421696
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:3767249
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:3056730
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:4818260
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:104798
DOID:7148	rheumatoid arthritis	OMIM:180300	MGI:1329019
DOID:0110851	rhizomelic chondrodysplasia punctata type 1	OMIM:215100	MGI:1321392
DOID:0110852	rhizomelic chondrodysplasia punctata type 2	OMIM:222765	MGI:1343460
DOID:0110853	rhizomelic chondrodysplasia punctata type 3	OMIM:600121	MGI:2443065
DOID:0090113	RIDDLE syndrome	OMIM:611943	MGI:1917488
DOID:0060856	right atrial isomerism	OMIM:208530	MGI:87912
DOID:0060856	right atrial isomerism	OMIM:208530	MGI:109448
DOID:0110633	rigid spine muscular dystrophy 1	OMIM:602771	MGI:2151208
DOID:11589	Riley-Day syndrome	OMIM:223900	MGI:1914544
DOID:0060255	rippling muscle disease 2	OMIM:606072	MGI:107570
DOID:0060255	rippling muscle disease 2	OMIM:606072	MGI:3621120
DOID:2732	Rothmund-Thomson syndrome	OMIM:268400	MGI:1931028
DOID:1933	Rubinstein-Taybi syndrome	OMIM:180849|OMIM:610543|OMIM:613684	MGI:1098280
DOID:14768	Saethre-Chotzen syndrome	OMIM:101400|OMIM:180750	MGI:98872
DOID:3323	Sandhoff disease	OMIM:268800	MGI:5451191
DOID:3323	Sandhoff disease	OMIM:268800	MGI:96074
DOID:3323	Sandhoff disease	OMIM:268800	MGI:5451189
DOID:0112307	sarcosinemia	OMIM:268900	MGI:107680
DOID:0111550	scalp-ear-nipple syndrome	OMIM:181270	MGI:1918269
DOID:0060253	scapuloperoneal myopathy	OMIM:300695	MGI:1298387
DOID:13300	Scheuermanns disease	OMIM:181440	MGI:104540
DOID:13300	Scheuermanns disease	OMIM:181440	MGI:97311
DOID:0060490	Schimke immuno-osseous dysplasia	OMIM:242900	MGI:1859183
DOID:5419	schizophrenia	OMIM:181500	MGI:109484
DOID:5419	schizophrenia	OMIM:181500	MGI:88414
DOID:5419	schizophrenia	OMIM:181500	MGI:104726
DOID:5419	schizophrenia	OMIM:181500	MGI:104740
DOID:5419	schizophrenia	OMIM:181500	MGI:1338076
DOID:5419	schizophrenia	OMIM:181500	MGI:94862
DOID:5419	schizophrenia	OMIM:181500	MGI:95459
DOID:5419	schizophrenia	OMIM:181500	MGI:95627
DOID:5419	schizophrenia	OMIM:181500	MGI:2681835
DOID:5419	schizophrenia	OMIM:181500	MGI:95777
DOID:5419	schizophrenia	OMIM:181500	MGI:95819
DOID:5419	schizophrenia	OMIM:181500	MGI:96083
DOID:5419	schizophrenia	OMIM:181500	MGI:103022
DOID:5419	schizophrenia	OMIM:181500	MGI:106065
DOID:5419	schizophrenia	OMIM:181500	MGI:5784535
DOID:5419	schizophrenia	OMIM:181500	MGI:96949
DOID:5419	schizophrenia	OMIM:181500	MGI:1930016
DOID:5419	schizophrenia	OMIM:181500	MGI:106679
DOID:5419	schizophrenia	OMIM:181500	MGI:5620886
DOID:5419	schizophrenia	OMIM:181500	MGI:107172
DOID:5419	schizophrenia	OMIM:181500	MGI:2447658
DOID:5419	schizophrenia	OMIM:181500	MGI:97531
DOID:5419	schizophrenia	OMIM:181500	MGI:2446244
DOID:5419	schizophrenia	OMIM:181500	MGI:97613
DOID:5419	schizophrenia	OMIM:181500	MGI:1201690
DOID:5419	schizophrenia	OMIM:181500	MGI:2442949
DOID:5419	schizophrenia	OMIM:181500	MGI:2137383
DOID:5419	schizophrenia	OMIM:181500	MGI:1346542
DOID:5419	schizophrenia	OMIM:181500	MGI:98331
DOID:5419	schizophrenia	OMIM:181500	MGI:2137586
DOID:5419	schizophrenia	OMIM:181500	MGI:5521184
DOID:5419	schizophrenia	OMIM:181500	MGI:98506
DOID:5419	schizophrenia	OMIM:181500	MGI:5486140
DOID:5419	schizophrenia	OMIM:181500	MGI:5462362
DOID:5419	schizophrenia	OMIM:181500	MGI:87986
DOID:5419	schizophrenia	OMIM:181500	MGI:1346871
DOID:5419	schizophrenia	OMIM:181500	MGI:99779
DOID:5419	schizophrenia	OMIM:181500	MGI:2148258
DOID:5419	schizophrenia	OMIM:181500	MGI:107595
DOID:5419	schizophrenia	OMIM:181500	MGI:107688
DOID:5419	schizophrenia	OMIM:181500	MGI:1891700
DOID:5419	schizophrenia	OMIM:181500	MGI:5428304
DOID:5419	schizophrenia	OMIM:181500	MGI:3758075
DOID:5419	schizophrenia	OMIM:181500	MGI:3039785
DOID:5419	schizophrenia	OMIM:181500	MGI:1097165
DOID:5419	schizophrenia	OMIM:181500	MGI:1096391
DOID:5419	schizophrenia	OMIM:181500	MGI:3785789
DOID:5419	schizophrenia	OMIM:181500	MGI:3798957
DOID:5419	schizophrenia	OMIM:181500	MGI:4843270
DOID:5419	schizophrenia	OMIM:181500	MGI:1351342
DOID:5419	schizophrenia	OMIM:181500	MGI:1859216
DOID:5419	schizophrenia	OMIM:181500	MGI:2152938
DOID:5419	schizophrenia	OMIM:181500	MGI:2389173
DOID:5419	schizophrenia	OMIM:181500	MGI:1351636
DOID:5419	schizophrenia	OMIM:181500	MGI:1352456
DOID:5419	schizophrenia	OMIM:181500	MGI:1858224
DOID:5419	schizophrenia	OMIM:181500	MGI:109553
DOID:5419	schizophrenia	OMIM:181500	MGI:1354953
DOID:0070085	schizophrenia 9	OMIM:604906	MGI:3838644
DOID:0070085	schizophrenia 9	OMIM:604906	MGI:6287120
DOID:0080021	Schmid metaphyseal chondrodysplasia	OMIM:156500	MGI:88445
DOID:0050775	schneckenbecken dysplasia	OMIM:269250	MGI:2140361
DOID:0060456	Schnyder corneal dystrophy	OMIM:121800	MGI:1918957
DOID:0090005	Schwartz-Jampel syndrome 1	OMIM:255800	MGI:96257
DOID:4297	scimitar syndrome	OMIM:106700	MGI:97530
DOID:4297	scimitar syndrome	OMIM:106700	MGI:98715
DOID:0060252	sclerocornea	OMIM:181700	MGI:894697
DOID:0060756	sclerosteosis 1	OMIM:269500	MGI:1921749
DOID:0060757	sclerosteosis 2	OMIM:614305	MGI:2442252
DOID:0050576	Senior-Loken syndrome	OMIM:266900|OMIM:606995|OMIM:606996|OMIM:609254|OMIM:610189|OMIM:613615	MGI:1913529
DOID:0060857	septooptic dysplasia	OMIM:182230	MGI:96071
DOID:0090014	severe combined immunodeficiency 104	OMIM:608971	MGI:99928
DOID:0090014	severe combined immunodeficiency 104	OMIM:608971	MGI:1345961
DOID:0090013	"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, Nk cell-positive"	OMIM:601457	MGI:97849
DOID:0090013	"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, Nk cell-positive"	OMIM:601457	MGI:104779
DOID:0090012	severe combined immunodeficiency with sensitivity to ionizing radiation	OMIM:602450	MGI:2441769
DOID:0080154	short chain acyl-CoA dehydrogenase deficiency	OMIM:201470	MGI:87868
DOID:0050793	short QT syndrome	OMIM:609620|OMIM:609621|OMIM:609622	MGI:1341722
DOID:0110090	short-rib thoracic dysplasia 7 with or without polydactyly	OMIM:614091	MGI:1921932
DOID:0110097	short-rib thoracic dysplasia 9 with or without polydactyly	OMIM:266920	MGI:2146906
DOID:0111454	SHORT syndrome	OMIM:269880	MGI:97583
DOID:0060479	Shwachman-Diamond syndrome	OMIM:260400	MGI:1913961
DOID:0060479	Shwachman-Diamond syndrome	OMIM:260400	MGI:1915181
DOID:3659	sialuria	OMIM:269921|OMIM:604369	MGI:1924105
DOID:13884	sick sinus syndrome	OMIM:163800|OMIM:608567	MGI:98251
DOID:13884	sick sinus syndrome	OMIM:163800|OMIM:608567	MGI:1096392
DOID:0090032	Silverman-Handmaker type dyssegmental dysplasia	OMIM:224410	MGI:96257
DOID:14681	Silver-Russell syndrome	OMIM:180860	MGI:5825052
DOID:14681	Silver-Russell syndrome	OMIM:180860	MGI:5825053
DOID:0060248	Simpson-Golabi-Behmel syndrome type 1	OMIM:312870	MGI:104903
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:3664332
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:2143599
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:104856
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:5805450
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:96398
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:1344376
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:105084
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:3818759
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:4430828
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:96556
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:98725
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:96549
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:96548
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:95484
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:1858204
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:88587
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:1338881
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:2676278
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:2450863
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:103011
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:101941
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:1338803
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:104741
DOID:12894	Sjogrens syndrome	OMIM:270150	MGI:98737
DOID:8923	skin melanoma	OMIM:608035|OMIM:612263	MGI:1351338
DOID:8923	skin melanoma	OMIM:608035|OMIM:612263	MGI:6324049
DOID:8923	skin melanoma	OMIM:608035|OMIM:612263	MGI:3621028
DOID:8923	skin melanoma	OMIM:608035|OMIM:612263	MGI:3039780
DOID:14692	Smith-Lemli-Opitz syndrome	OMIM:270400	MGI:1298378
DOID:0060768	Smith-Magenis syndrome	OMIM:182290	MGI:3521936
DOID:0060768	Smith-Magenis syndrome	OMIM:182290	MGI:3521942
DOID:0060768	Smith-Magenis syndrome	OMIM:182290	MGI:103291
DOID:0081271	Smith-McCort dysplasia 2	OMIM:615222	MGI:1330805
DOID:0090114	Sorsbys fundus dystrophy	OMIM:136900	MGI:98754
DOID:0080036	SOST-related sclerosing bone dysplasia	OMIM:239100	MGI:1921749
DOID:0080036	SOST-related sclerosing bone dysplasia	OMIM:239100	MGI:5441844
DOID:0080036	SOST-related sclerosing bone dysplasia	OMIM:239100	MGI:5304470
DOID:0112102	Sotos syndrome 2	OMIM:614753	MGI:97311
DOID:0070537	"spastic tetraplegia, thin corpus callosum, and progressive microcephaly"	OMIM:616657	MGI:2135601
DOID:0070170	spermatogenic failure 19	OMIM:617592	MGI:1289258
DOID:0070166	spermatogenic failure 20	OMIM:617593	MGI:1277238
DOID:0111929	spermatogenic failure 24	OMIM:617959	MGI:2443778
DOID:0111922	spermatogenic failure 31	OMIM:618112	MGI:1930136
DOID:0111926	spermatogenic failure 39	OMIM:618643	MGI:1917176
DOID:0111918	spermatogenic failure 40	OMIM:618664	MGI:2444274
DOID:0112164	spermatogenic failure 46	OMIM:619095	MGI:107714
DOID:0112175	spermatogenic failure 47	OMIM:619102	MGI:1914311
DOID:0050954	spinocerebellar ataxia type 1	OMIM:164400	MGI:5317030
DOID:0050954	spinocerebellar ataxia type 1	OMIM:164400	MGI:3621168
DOID:0050954	spinocerebellar ataxia type 1	OMIM:164400	MGI:104783
DOID:0050960	spinocerebellar ataxia type 10	OMIM:603516	MGI:5644275
DOID:0050964	spinocerebellar ataxia type 14	OMIM:605361	MGI:5660025
DOID:0050964	spinocerebellar ataxia type 14	OMIM:605361	MGI:97597
DOID:0050967	spinocerebellar ataxia type 17	OMIM:607136	MGI:5142232
DOID:0050967	spinocerebellar ataxia type 17	OMIM:607136	MGI:3772770
DOID:0050967	spinocerebellar ataxia type 17	OMIM:607136	MGI:3772698
DOID:0050967	spinocerebellar ataxia type 17	OMIM:607136	MGI:3772769
DOID:0050967	spinocerebellar ataxia type 17	OMIM:607136	MGI:101838
DOID:0050955	spinocerebellar ataxia type 2	OMIM:183090	MGI:5697197
DOID:0050955	spinocerebellar ataxia type 2	OMIM:183090	MGI:1277223
DOID:0050955	spinocerebellar ataxia type 2	OMIM:183090	MGI:5467322
DOID:0050976	spinocerebellar ataxia type 27A	OMIM:193003	MGI:109189
DOID:0050977	spinocerebellar ataxia type 28	OMIM:610246	MGI:1916847
DOID:0050882	spinocerebellar ataxia type 5	OMIM:600224	MGI:1313261
DOID:0050882	spinocerebellar ataxia type 5	OMIM:600224	MGI:5662094
DOID:0050956	spinocerebellar ataxia type 6	OMIM:183086	MGI:109482
DOID:0050958	spinocerebellar ataxia type 7	OMIM:164500	MGI:4398717
DOID:0050958	spinocerebellar ataxia type 7	OMIM:164500	MGI:6194618
DOID:0050958	spinocerebellar ataxia type 7	OMIM:164500	MGI:2653602
DOID:0050958	spinocerebellar ataxia type 7	OMIM:164500	MGI:2179277
DOID:0050958	spinocerebellar ataxia type 7	OMIM:164500	MGI:5705121
DOID:0050958	spinocerebellar ataxia type 7	OMIM:164500	MGI:6194619
DOID:0050958	spinocerebellar ataxia type 7	OMIM:164500	MGI:2450855
DOID:0090115	spinocerebellar ataxia with axonal neuropathy 1	OMIM:607250	MGI:1920036
DOID:0090021	split hand-foot malformation 1	OMIM:183600	MGI:101927
DOID:0090021	split hand-foot malformation 1	OMIM:183600	MGI:5583955
DOID:0090021	split hand-foot malformation 1	OMIM:183600	MGI:101926
DOID:0090116	spondylocarpotarsal synostosis syndrome	OMIM:272460	MGI:2446089
DOID:0050812	"spondyloepimetaphyseal dysplasia, Pakistani type"	OMIM:612847	MGI:1330223
DOID:14789	spondyloepiphyseal dysplasia congenita	OMIM:183900	MGI:4940991
DOID:14789	spondyloepiphyseal dysplasia congenita	OMIM:183900	MGI:88452
DOID:14789	spondyloepiphyseal dysplasia congenita	OMIM:183900	MGI:1337006
DOID:0050817	Stargardt disease	OMIM:248200|OMIM:600110|OMIM:603786	MGI:109424
DOID:0050817	Stargardt disease	OMIM:248200|OMIM:600110|OMIM:603786	MGI:4360791
DOID:0050817	Stargardt disease	OMIM:248200|OMIM:600110|OMIM:603786	MGI:4360794
DOID:0050817	Stargardt disease	OMIM:248200|OMIM:600110|OMIM:603786	MGI:1933331
DOID:0050817	Stargardt disease	OMIM:248200|OMIM:600110|OMIM:603786	MGI:4360795
DOID:9452	steatotic liver disease	OMIM:228100	MGI:109583
DOID:9452	steatotic liver disease	OMIM:228100	MGI:96778
DOID:9452	steatotic liver disease	OMIM:228100	MGI:104663
DOID:9452	steatotic liver disease	OMIM:228100	MGI:96765
DOID:9452	steatotic liver disease	OMIM:228100	MGI:87930
DOID:9452	steatotic liver disease	OMIM:228100	MGI:97611
DOID:9452	steatotic liver disease	OMIM:228100	MGI:5578130
DOID:9452	steatotic liver disease	OMIM:228100	MGI:1338074
DOID:9452	steatotic liver disease	OMIM:228100	MGI:99457
DOID:9452	steatotic liver disease	OMIM:228100	MGI:2135607
DOID:9452	steatotic liver disease	OMIM:228100	MGI:1298218
DOID:9452	steatotic liver disease	OMIM:228100	MGI:5781012
DOID:13366	Stiff-Person syndrome	OMIM:184850	MGI:1914345
DOID:0111457	STING-associated vasculopathy with onset in infancy	OMIM:615934	MGI:1919762
DOID:10534	stomach cancer	OMIM:613659	MGI:2388992
DOID:10534	stomach cancer	OMIM:613659	MGI:88135
DOID:10534	stomach cancer	OMIM:613659	MGI:2652507
DOID:10534	stomach cancer	OMIM:613659	MGI:96560
DOID:0060354	Stormorken syndrome	OMIM:185070	MGI:1925542
DOID:0060354	Stormorken syndrome	OMIM:185070	MGI:107476
DOID:0111169	subcortical band heterotopia	OMIM:600348	MGI:1915769
DOID:9007	sudden infant death syndrome	OMIM:272120	MGI:103223
DOID:9007	sudden infant death syndrome	OMIM:272120	MGI:96285
DOID:1929	supravalvular aortic stenosis	OMIM:185500	MGI:95317
DOID:0111809	syndromic microphthalmia 2	OMIM:300166	MGI:1918708
DOID:0070538	syndromic X-linked intellectual developmental disorder bain type	OMIM:300986	MGI:1201779
DOID:0060800	syndromic X-linked intellectual disability 5	OMIM:304340	MGI:1889383
DOID:0060809	syndromic X-linked intellectual disability Claes-Jensen type	OMIM:300534	MGI:99781
DOID:0060799	syndromic X-linked intellectual disability Lubs type	OMIM:300260	MGI:3815539
DOID:0060799	syndromic X-linked intellectual disability Lubs type	OMIM:300260	MGI:3815538
DOID:0060824	syndromic X-linked intellectual disability Raymond type	OMIM:300799	MGI:2444393
DOID:0060812	syndromic X-linked intellectual disability Siderius type	OMIM:300263	MGI:2444341
DOID:0060242	synpolydactyly	OMIM:186000|OMIM:608180|OMIM:610234	MGI:96205
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:1918836
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:107357
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:96892
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:95499
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:5444395
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:97740
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:104556
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:88337
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:1276116
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:96628
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:2176882
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:1342542
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:99655
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:2144765
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:2143599
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:1346328
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:97747
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:95484
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:3843669
DOID:9074	systemic lupus erythematosus	OMIM:152700|OMIM:300809|OMIM:605480|OMIM:608437|OMIM:609903|OMIM:609939|OMIM:610065|OMIM:610066|OMIM:612254|OMIM:612378|OMIM:613145|OMIM:614420	MGI:96647
